$GNRMC,112754.00,A,1254.024000,N,8005.626300,E,0.59,226.490,071125,,,A,V*31
$GNRMC,112755.000,A,1254.023800,N,8005.626100,E,2.35,224.560,071125,,,A,V*09
$GNRMC,112755.00,A,1254.023800,N,8005.626100,E,2.35,224.560,071125,,,A,V*39
$GNRMC,112755.00,A,1254.023800,N,8005.626100,E,2.35,224.560,071125,,,A,V*39
$GNRMC,112756.000,A,1254.023600,N,8005.625800,E,0.76,251.260,071125,,,A,V*0E
$GNRMC,112756.00,A,1254.023600,N,8005.625800,E,0.76,251.260,071125,,,A,V*3E
$GNRMC,112756.00,A,1254.023600,N,8005.625800,E,0.76,251.260,071125,,,A,V*3E
$GNRMC,112757.000,A,1254.023600,N,8005.625600,E,0.85,228.230,071125,,,A,V*06
$GNRMC,112757.00,A,1254.023600,N,8005.625600,E,0.85,228.230,071125,,,A,V*36
$GNRMC,112757.00,A,1254.023600,N,8005.625600,E,0.85,228.230,071125,,,A,V*36
$GNRMC,112758.000,A,1254.023700,N,8005.625500,E,0.59,287.290,071125,,,A,V*05
$GNRMC,112758.00,A,1254.023700,N,8005.625500,E,0.59,287.290,071125,,,A,V*35
$GNRMC,112758.00,A,1254.023700,N,8005.625500,E,0.59,287.290,071125,,,A,V*35
$GNRMC,112759.000,A,1254.024300,N,8005.625300,E,0.43,296.090,071125,,,A,V*08
$GNRMC,112759.00,A,1254.024300,N,8005.625300,E,0.43,296.090,071125,,,A,V*38
$GNRMC,112759.00,A,1254.024300,N,8005.625300,E,0.43,296.090,071125,,,A,V*38
$GNRMC,112800.000,A,1254.024500,N,8005.625400,E,0.18,316.610,071125,,,A,V*03
$GNRMC,112800.00,A,1254.024500,N,8005.625400,E,0.18,296.090,071125,,,A,V*34
$GNRMC,112800.00,A,1254.024500,N,8005.625400,E,0.18,296.090,071125,,,A,V*34
$GNRMC,112801.000,A,1254.024700,N,8005.625500,E,0.06,357.810,071125,,,A,V*05
$GNRMC,112801.00,A,1254.024700,N,8005.625500,E,0.06,296.090,071125,,,A,V*39
$GNRMC,112801.00,A,1254.024700,N,8005.625500,E,0.06,296.090,071125,,,A,V*39
$GNRMC,112802.000,A,1254.024800,N,8005.625600,E,0.07,309.340,071125,,,A,V*0E
$GNRMC,112802.00,A,1254.024800,N,8005.625600,E,0.07,296.090,071125,,,A,V*37
$GNRMC,112802.00,A,1254.024800,N,8005.625600,E,0.07,296.090,071125,,,A,V*37
$GNRMC,112803.000,A,1254.024900,N,8005.625800,E,0.07,211.020,071125,,,A,V*0D
$GNRMC,112803.00,A,1254.024900,N,8005.625800,E,0.07,296.090,071125,,,A,V*39
$GNRMC,112803.00,A,1254.024900,N,8005.625800,E,0.07,296.090,071125,,,A,V*39
